Dato;Track;Race Number;Distance;Surface;Prize money;Starting position;Jockey;Jockey weight;Country;Horse age;TrainerName;Race time;Path;Final place;FGrating;Odds;RaceType;HorseId;JockeyId;TrainerID
18.03.2020;Happy Valley;6;1650;Gress;1450000;2;G van Niekerk;58;Irland;4;CS Shum;100,24;2;3;119;4,4;Handicap;25501;8831;6685
15.04.2020;Happy Valley;7;1650;Gress;1450000;10;A Hamelin;56;Irland;4;CS Shum;100,31;6;8;123;20;Handicap;25501;9111;6685
06.05.2020;Happy Valley;7;1650;Gress;1450000;4;Z Purton;56;Irland;4;CS Shum;99,85;2;1;121;5,5;Handicap;25501;8650;6685
21.06.2020;Sha Tin;9;1400;Gress;1450000;2;M F Poon;57;Irland;4;CS Shum;81,55;1;8;122;9,8;Handicap;25501;8658;6685
29.12.2018;Sha Tin;6;1400;Gress;920000;12;C Y Ho;56;New Zealand;4;CS Shum;83,35;4;10;108;99;Handicap;25502;8659;6685
12.01.2019;Sha Tin;5;1400;Gress;920000;1;K Teetan;57;New Zealand;5;CS Shum;84,07;0;11;98;99;Handicap;25502;8652;6685
02.02.2019;Sha Tin;5;1400;Gress;920000;1;H T Mo;55;New Zealand;5;CS Shum;83,25;0;5;108;99;Handicap;25502;8657;6685
24.02.2019;Sha Tin;6;1600;Gress;920000;4;H T Mo;54;New Zealand;5;CS Shum;96,95;0;12;101;38;Handicap;25502;8657;6685
13.03.2019;Happy Valley;4;1650;Gress;920000;5;G van Niekerk;54;New Zealand;5;CS Shum;101,47;2;10;101;24;Handicap;25502;8831;6685
27.03.2019;Happy Valley;1;1650;Gress;920000;12;G van Niekerk;54;New Zealand;5;CS Shum;100,08;5;10;113;103;Handicap;25502;8831;6685
17.04.2019;Happy Valley;4;1650;Gress;920000;9;H T Mo;53;New Zealand;5;CS Shum;100,91;3;9;102;45;Handicap;25502;8657;6685
01.05.2019;Happy Valley;4;1650;Gress;920000;12;K C Ng;51;New Zealand;5;CS Shum;101,07;4;11;104;97;Handicap;25502;8669;6685
26.05.2019;Sha Tin;3;1400;Gress;690000;4;H T Mo;59;New Zealand;5;CS Shum;84,52;1;5;103;19;Handicap;25502;8657;6685
16.06.2019;Sha Tin;2;1600;Gress;690000;1;A Domeyer;59;New Zealand;5;CS Shum;94,72;0;2;110;5,3;Handicap;25502;8881;6685
14.07.2019;Sha Tin;1;1800;Gress;690000;9;A Domeyer;59;New Zealand;5;CS Shum;108,1;1;3;113;3,7;Handicap;25502;8881;6685
01.09.2019;Sha Tin;1;1600;Gress;725000;6;Z Purton;59;New Zealand;5;CS Shum;95,48;2;1;112;2,2;Handicap;25502;8650;6685
15.09.2019;Sha Tin;2;1650;Dirt;967000;4;H T Mo;52;New Zealand;5;CS Shum;100,01;4;3;110;8,4;Handicap;25502;8657;6685
06.10.2019;Sha Tin;6;1650;Dirt;967000;9;Joao Moreira;52;New Zealand;5;CS Shum;100,22;7;1;115;6,6;Handicap;25502;8443;6685
27.10.2019;Sha Tin;2;1800;Dirt;967000;1;Blake Shinn;56;New Zealand;5;CS Shum;110,11;0;7;107;8,6;Handicap;25502;8778;6685
09.11.2019;Sha Tin;4;1650;Dirt;967000;10;C Y Ho;54;New Zealand;5;CS Shum;100,91;5;7;108;11;Handicap;25502;8659;6685
01.12.2019;Sha Tin;5;1800;Dirt;967000;3;H T Mo;53;New Zealand;5;CS Shum;109,11;0;9;101;26;Handicap;25502;8657;6685
18.12.2019;Happy Valley;3;1650;Gress;967000;8;H W Lai;54;New Zealand;5;CS Shum;101,59;0;12;88;89;Handicap;25502;8664;6685
08.01.2020;Happy Valley;5;1650;Gress;967000;5;H T Mo;51;New Zealand;6;CS Shum;101,73;0;12;94;111;Handicap;25502;8657;6685
19.01.2020;Sha Tin;3;1600;Gress;967000;8;H T Mo;51;New Zealand;6;CS Shum;96,09;0;12;97;185;Handicap;25502;8657;6685
19.02.2020;Sha Tin;2;1650;Dirt;725000;6;G van Niekerk;60;New Zealand;6;CS Shum;100,77;0;5;101;17;Handicap;25502;8831;6685
01.03.2020;Sha Tin;2;1600;Gress;725000;7;A Badel;59;New Zealand;6;CS Shum;96,33;0;10;99;11;Handicap;25502;8665;6685
29.12.2018;Sha Tin;7;1000;Gress;920000;7;Douglas Whyte;59;Frankrike;3;CW Chang;58,45;0;7;114;17;Handicap;25503;8446;6696
23.01.2019;Happy Valley;4;1200;Gress;920000;4;Douglas Whyte;60;Frankrike;4;CW Chang;71,1;2;9;108;9,4;Handicap;25503;8446;6696
17.03.2019;Sha Tin;1;1200;Gress;920000;1;Martin Harley;59;Frankrike;4;CW Chang;70,25;0;6;110;18;Handicap;25503;8486;6696
14.04.2019;Sha Tin;4;1400;Gress;920000;14;Martin Harley;58;Frankrike;4;CW Chang;83,67;1;10;100;43;Handicap;25503;8486;6696
11.05.2019;Sha Tin;3;1400;Gress;920000;7;A Domeyer;56;Frankrike;4;CW Chang;82,28;4;4;119;46;Handicap;25503;8881;6696
02.06.2019;Sha Tin;7;1400;Gress;920000;7;A Domeyer;56;Frankrike;4;CW Chang;82,71;4;5;115;12;Handicap;25503;8881;6696
29.03.2020;Sha Tin;5;1200;Gress;967000;1;G van Niekerk;55;Frankrike;5;CW Chang;71,04;0;7;104;13;Handicap;25503;8831;6696
15.04.2020;Happy Valley;4;1200;Gress;967000;12;V Borges;55;Frankrike;5;CW Chang;70,55;3;9;109;34;Handicap;25503;8905;6696
09.05.2020;Sha Tin;3;1200;Gress;967000;2;V Borges;53;Frankrike;5;CW Chang;69,33;0;1;111;16;Handicap;25503;8905;6696
24.05.2020;Sha Tin;6;1200;Gress;967000;8;V Borges;58;Frankrike;5;CW Chang;69,68;3;3;120;8,2;Handicap;25503;8905;6696
14.06.2020;Sha Tin;5;1400;Gress;967000;10;V Borges;56;Frankrike;5;CW Chang;82,28;1;6;108;5,7;Handicap;25503;8905;6696
29.12.2018;Sha Tin;7;1000;Gress;920000;8;Z Purton;56;Australia;3;C Fownes;57,85;0;1;121;2,6;Handicap;25504;8650;6529
01.07.2019;Sha Tin;3;1000;Gress;920000;3;Z Purton;60;Australia;4;C Fownes;56,73;0;2;120;2;Handicap;25504;8650;6529
01.09.2019;Sha Tin;6;1000;Gress;967000;8;Z Purton;60;Australia;4;C Fownes;57,79;0;2;121;2,2;Handicap;25504;8650;6529
16.10.2019;Happy Valley;7;1200;Gress;1450000;10;Joao Moreira;53;Australia;4;C Fownes;69,67;3;2;124;5,2;Handicap;25504;8443;6529
06.11.2019;Happy Valley;9;1200;Gress;1450000;11;Joao Moreira;54;Australia;4;C Fownes;69,82;4;1;126;3,4;Handicap;25504;8443;6529
04.12.2019;Happy Valley;9;1200;Gress;1450000;10;Joao Moreira;56;Australia;4;C Fownes;69,63;2;1;127;4,3;Handicap;25504;8443;6529
25.03.2020;Happy Valley;6;1200;Gress;1450000;9;Joao Moreira;60;Australia;5;C Fownes;70,56;2;8;118;2,2;Handicap;25504;8443;6529
22.04.2020;Happy Valley;8;1200;Gress;1450000;2;Z Purton;60;Australia;5;C Fownes;71,73;2;3;121;1,8;Handicap;25504;8650;6529
29.12.2018;Sha Tin;7;1000;Gress;920000;10;Joao Moreira;56;New Zealand;3;J Size;58,43;0;6;112;27;Handicap;25505;8443;6650
12.01.2019;Sha Tin;3;1200;Gress;920000;9;Joao Moreira;56;New Zealand;4;J Size;70,43;2;8;107;4,7;Handicap;25505;8443;6650
02.02.2019;Sha Tin;4;1200;Gress;920000;10;Joao Moreira;56;New Zealand;4;J Size;69,96;1;3;115;30;Handicap;25505;8443;6650
24.02.2019;Sha Tin;3;1200;Gress;920000;9;Z Purton;56;New Zealand;4;J Size;70,61;2;6;111;9,5;Handicap;25505;8650;6650
24.03.2019;Sha Tin;5;1400;Gress;920000;7;Joao Moreira;55;New Zealand;4;J Size;83,04;0;3;113;11;Handicap;25505;8443;6650
14.04.2019;Sha Tin;7;1600;Gress;920000;14;Joao Moreira;56;New Zealand;4;J Size;97,52;0;9;107;7,4;Handicap;25505;8443;6650
05.05.2019;Sha Tin;9;1600;Gress;920000;12;Joao Moreira;55;New Zealand;4;J Size;97,19;2;6;116;19;Handicap;25505;8443;6650
26.05.2019;Sha Tin;9;1600;Gress;920000;7;Joao Moreira;55;New Zealand;4;J Size;96,16;1;4;115;10;Handicap;25505;8443;6650
08.06.2019;Sha Tin;6;1800;Gress;920000;3;Joao Moreira;55;New Zealand;4;J Size;107,99;2;3;116;3;Handicap;25505;8443;6650
23.06.2019;Sha Tin;2;2000;Gress;920000;4;Joao Moreira;55;New Zealand;4;J Size;122,17;1;6;110;3,8;Handicap;25505;8443;6650
07.07.2019;Sha Tin;6;1600;Gress;920000;5;Joao Moreira;55;New Zealand;4;J Size;94,78;1;2;112;3,4;Handicap;25505;8443;6650
14.07.2019;Sha Tin;6;1800;Gress;920000;10;Joao Moreira;55;New Zealand;4;J Size;108,27;1;2;115;5,1;Handicap;25505;8443;6650
23.10.2019;Happy Valley;6;1200;Gress;967000;10;U Rispoli;55;New Zealand;4;J Size;70,42;0;6;109;33;Handicap;25505;8662;6650
06.11.2019;Happy Valley;4;1650;Gress;967000;9;U Rispoli;55;New Zealand;4;J Size;100,8;2;4;116;8,4;Handicap;25505;8662;6650
20.11.2019;Happy Valley;4;1650;Gress;967000;5;U Rispoli;55;New Zealand;4;J Size;99,98;3;6;115;5,4;Handicap;25505;8662;6650
11.12.2019;Happy Valley;4;1800;Gress;967000;11;C Schofield;56;New Zealand;4;J Size;111,2;5;8;115;6;Handicap;25505;8655;6650
26.12.2019;Happy Valley;3;1650;Gress;967000;1;A Badel;55;New Zealand;4;J Size;100,6;0;1;111;6,2;Handicap;25505;8665;6650
08.01.2020;Happy Valley;5;1650;Gress;967000;7;A Badel;56;New Zealand;5;J Size;100,27;4;3;121;10;Handicap;25505;8665;6650
22.01.2020;Happy Valley;6;1650;Gress;967000;1;Joao Moreira;57;New Zealand;5;J Size;100,77;0;1;114;1,9;Handicap;25505;8443;6650
05.02.2020;Happy Valley;5;1650;Gress;967000;7;K Teetan;59;New Zealand;5;J Size;100,99;5;2;119;7;Handicap;25505;8652;6650
26.02.2020;Happy Valley;3;1650;Gress;967000;5;A Badel;60;New Zealand;5;J Size;100,49;0;7;114;3,9;Handicap;25505;8665;6650
11.03.2020;Happy Valley;3;1650;Gress;967000;3;Joao Moreira;60;New Zealand;5;J Size;101,75;0;6;109;2,4;Handicap;25505;8443;6650
25.03.2020;Happy Valley;4;1650;Gress;967000;12;Joao Moreira;60;New Zealand;5;J Size;101,54;3;8;113;11;Handicap;25505;8443;6650
29.12.2018;Sha Tin;7;1000;Gress;920000;6;K C Leung;56;New Zealand;3;TP Yung;58,33;0;4;113;69;Handicap;25506;8656;6690
12.01.2019;Sha Tin;4;1200;Gress;920000;13;K C Leung;56;New Zealand;4;TP Yung;69,96;2;5;118;21;Handicap;25506;8656;6690
07.02.2019;Sha Tin;5;1200;Gress;920000;11;K C Leung;56;New Zealand;4;TP Yung;70,16;0;4;114;9,8;Handicap;25506;8656;6690
24.02.2019;Sha Tin;3;1200;Gress;920000;1;Silvestre De Sousa;56;New Zealand;4;TP Yung;70,1;0;1;115;2,7;Handicap;25506;4340;6690
17.03.2019;Sha Tin;5;1400;Gress;920000;11;Silvestre De Sousa;60;New Zealand;4;TP Yung;82,81;0;4;116;10;Handicap;25506;4340;6690
14.04.2019;Sha Tin;4;1400;Gress;920000;7;Z Purton;60;New Zealand;4;TP Yung;83,82;0;11;99;3,2;Handicap;25506;8650;6690
11.05.2019;Sha Tin;6;1200;Gress;920000;2;M L Yeung;59;New Zealand;4;TP Yung;70,09;0;5;113;8,8;Handicap;25506;8661;6690
02.06.2019;Sha Tin;6;1200;Gress;920000;11;M L Yeung;59;New Zealand;4;TP Yung;69,79;3;7;119;21;Handicap;25506;8661;6690
23.06.2019;Sha Tin;4;1400;Gress;920000;12;Z Purton;59;New Zealand;4;TP Yung;82,92;3;10;109;9;Handicap;25506;8650;6690
17.11.2019;Sha Tin;1;1200;Gress;967000;8;H N Wong;57;New Zealand;4;TP Yung;71,01;3;14;101;39;Handicap;25506;8660;6690
01.01.2020;Sha Tin;5;1400;Gress;967000;1;K C Leung;56;New Zealand;5;TP Yung;82,8;0;9;110;39;Handicap;25506;8656;6690
22.01.2020;Happy Valley;3;1200;Gress;967000;4;K C Leung;56;New Zealand;5;TP Yung;70,77;2;9;107;5,6;Handicap;25506;8656;6690
16.02.2020;Sha Tin;2;1200;Gress;967000;8;M L Yeung;54;New Zealand;5;TP Yung;71,03;0;8;101;23;Handicap;25506;8661;6690
11.03.2020;Happy Valley;3;1650;Gress;967000;5;M F Poon;54;New Zealand;5;TP Yung;102,71;1;11;93;16;Handicap;25506;8658;6690
05.04.2020;Sha Tin;8;1200;Gress;967000;11;M L Yeung;53;New Zealand;5;TP Yung;70,1;0;1;117;45;Handicap;25506;8661;6690
26.04.2020;Sha Tin;3;1200;Gress;967000;13;M L Yeung;57;New Zealand;5;TP Yung;70,39;0;10;105;36;Handicap;25506;8661;6690
24.05.2020;Sha Tin;6;1200;Gress;967000;5;A Hamelin;58;New Zealand;5;TP Yung;70,84;0;13;99;12;Handicap;25506;9111;6690
21.06.2020;Sha Tin;2;1200;Gress;967000;11;H T Mo;55;New Zealand;5;TP Yung;69,78;0;4;105;23;Handicap;25506;8657;6690
29.12.2018;Sha Tin;10;1400;Gress;1950000;3;A Sanna;57;Tyskland;3;AS Cruz;81,95;1;6;128;99;Handicap;25507;8672;6684
27.01.2019;Sha Tin;8;1600;Gress;10000000;8;A Sanna;57;Tyskland;4;AS Cruz;95,24;2;11;128;36;Non-handicap;25507;8672;6684
10.02.2019;Sha Tin;3;2000;Gress;1950000;5;Silvestre De Sousa;56;Tyskland;4;AS Cruz;123,93;2;8;114;6,1;Handicap;25507;4340;6684
02.03.2019;Sha Tin;9;1800;Gress;1950000;2;M F Poon;52;Tyskland;4;AS Cruz;107,69;2;10;124;18;Handicap;25507;8658;6684
24.04.2019;Happy Valley;7;1800;Gress;1380000;10;U Rispoli;60;Tyskland;4;AS Cruz;110,18;5;11;120;57;Handicap;25507;8662;6684
08.05.2019;Sha Tin;6;1650;Dirt;1950000;4;M Chadwick;52;Tyskland;4;AS Cruz;100,13;4;6;118;43;Handicap;25507;8663;6684
02.06.2019;Sha Tin;8;1600;Gress;1380000;5;U Rispoli;60;Tyskland;4;AS Cruz;94,88;1;2;130;13;Handicap;25507;8662;6684
23.06.2019;Sha Tin;9;1600;Gress;1380000;3;U Rispoli;60;Tyskland;4;AS Cruz;95,1;3;13;125;8,4;Handicap;25507;8662;6684
14.07.2019;Sha Tin;9;1400;Gress;1380000;2;A Domeyer;60;Tyskland;4;AS Cruz;82,13;0;4;127;6,2;Handicap;25507;8881;6684
06.10.2019;Sha Tin;7;1650;Dirt;1450000;7;K Teetan;60;Tyskland;4;AS Cruz;100,24;5;6;122;12;Handicap;25507;8652;6684
03.11.2019;Sha Tin;9;1600;Gress;1450000;4;K Teetan;60;Tyskland;4;AS Cruz;93,49;1;4;132;6,7;Handicap;25507;8652;6684
23.11.2019;Sha Tin;9;1600;Gress;1450000;6;Z Purton;59;Tyskland;4;AS Cruz;94,11;4;4;131;2,5;Handicap;25507;8650;6684
15.12.2019;Sha Tin;10;1600;Gress;1450000;14;K Teetan;60;Tyskland;4;AS Cruz;94,97;1;5;126;9,2;Handicap;25507;8652;6684
01.01.2020;Sha Tin;10;1600;Gress;1450000;3;K Teetan;59;Tyskland;5;AS Cruz;94,95;2;5;129;3,7;Handicap;25507;8652;6684
01.01.2019;Sha Tin;3;1200;Gress;920000;11;Z Purton;57;Australia;5;R Gibson;70,31;3;5;116;2,5;Handicap;25508;8650;6694
07.02.2019;Sha Tin;6;1400;Gress;920000;10;A Badel;58;Australia;5;R Gibson;83,44;3;7;113;16;Handicap;25508;8665;6694
06.03.2019;Happy Valley;4;1650;Gress;920000;1;Silvestre De Sousa;56;Australia;5;R Gibson;101,87;0;8;104;6,7;Handicap;25508;4340;6694
17.04.2019;Happy Valley;4;1650;Gress;920000;3;Joao Moreira;57;Australia;5;R Gibson;100;4;2;118;5,5;Handicap;25508;8443;6694
15.05.2019;Happy Valley;6;1650;Gress;920000;10;Z Purton;56;Australia;5;R Gibson;101,93;2;7;114;8;Handicap;25508;8650;6694
29.01.2020;Happy Valley;3;1200;Gress;967000;8;H T Mo;54;Australia;6;L Ho;70,87;0;10;99;35;Handicap;25508;8657;6689
16.02.2020;Sha Tin;1;1200;Gress;967000;12;H T Mo;54;Australia;6;L Ho;72,59;3;14;87;156;Handicap;25508;8657;6689
01.01.2019;Sha Tin;3;1200;Gress;920000;8;K Teetan;57;New Zealand;4;CS Shum;70,91;3;10;108;63;Handicap;25509;8652;6685
27.01.2019;Sha Tin;5;1200;Dirt;920000;12;G van Niekerk;57;New Zealand;4;CS Shum;71,27;3;9;97;99;Handicap;25509;8831;6685
17.02.2019;Sha Tin;3;1400;Gress;920000;9;A Badel;56;New Zealand;4;CS Shum;85,35;0;13;76;99;Handicap;25509;8665;6685
02.03.2019;Sha Tin;3;1400;Gress;920000;11;G van Niekerk;54;New Zealand;4;CS Shum;84,29;0;13;95;99;Handicap;25509;8831;6685
31.03.2019;Sha Tin;3;1200;Gress;920000;6;C Wong;51;New Zealand;4;CS Shum;72,1;2;11;82;38;Handicap;25509;8774;6685
10.04.2019;Happy Valley;1;1000;Gress;690000;8;C Wong;58;New Zealand;4;CS Shum;58,88;2;8;91;8,9;Handicap;25509;8774;6685
27.11.2019;Happy Valley;1;1000;Gress;725000;8;Blake Shinn;56;New Zealand;4;CS Shum;58,46;2;11;95;56;Handicap;25509;8778;6685
01.12.2019;Sha Tin;4;1200;Dirt;725000;2;M F Poon;55;New Zealand;4;CS Shum;70,19;2;8;99;42;Handicap;25509;8658;6685
29.12.2019;Sha Tin;2;1650;Dirt;725000;1;G van Niekerk;54;New Zealand;4;CS Shum;102,77;0;12;78;13;Handicap;25509;8831;6685
05.01.2020;Sha Tin;4;1400;Gress;725000;14;M F Poon;52;New Zealand;5;CS Shum;83,24;2;4;104;109;Handicap;25509;8658;6685
02.02.2020;Sha Tin;3;1400;Gress;725000;5;M F Poon;52;New Zealand;5;CS Shum;82,97;0;7;93;9,9;Handicap;25509;8658;6685
05.02.2020;Happy Valley;1;1200;Gress;725000;7;M F Poon;52;New Zealand;5;CS Shum;70,7;2;5;104;9;Handicap;25509;8658;6685
19.02.2020;Sha Tin;1;1200;Dirt;725000;12;C Y Ho;53;New Zealand;5;CS Shum;70,18;1;2;98;9,1;Handicap;25509;8659;6685
01.01.2019;Sha Tin;4;1200;Gress;920000;2;U Rispoli;57;Australia;4;TP Yung;70,58;0;5;106;46;Handicap;25510;8662;6690
20.01.2019;Sha Tin;4;1200;Gress;920000;12;M L Yeung;54;Australia;4;TP Yung;70,61;1;11;107;99;Handicap;25510;8661;6690
10.02.2019;Sha Tin;6;1400;Gress;920000;2;U Rispoli;56;Australia;4;TP Yung;82,95;0;5;111;58;Handicap;25510;8662;6690
24.02.2019;Sha Tin;4;1400;Gress;920000;11;U Rispoli;55;Australia;4;TP Yung;83,18;2;10;111;21;Handicap;25510;8662;6690
17.03.2019;Sha Tin;4;1600;Gress;920000;10;R Bayliss;54;Australia;4;TP Yung;97,02;0;11;94;74;Handicap;25510;8864;6690
03.04.2019;Sha Tin;4;1200;Dirt;920000;10;M L Yeung;53;Australia;4;TP Yung;69,6;2;1;116;32;Handicap;25510;8661;6690
22.04.2019;Sha Tin;4;1200;Dirt;920000;7;M L Yeung;54;Australia;4;TP Yung;69,41;3;3;119;5,6;Handicap;25510;8661;6690
08.05.2019;Sha Tin;4;1200;Dirt;920000;2;M L Yeung;56;Australia;4;TP Yung;70,11;0;2;117;2,9;Handicap;25510;8661;6690
02.06.2019;Sha Tin;7;1400;Gress;920000;14;M L Yeung;56;Australia;4;TP Yung;82,81;1;5;109;21;Handicap;25510;8661;6690
12.06.2019;Sha Tin;2;1650;Dirt;920000;2;M L Yeung;54;Australia;4;TP Yung;101,47;0;8;96;6,3;Handicap;25510;8661;6690
07.07.2019;Sha Tin;5;1200;Dirt;920000;1;Z Purton;58;Australia;4;TP Yung;70,08;1;1;119;3,1;Handicap;25510;8650;6690
27.10.2019;Sha Tin;5;1200;Dirt;967000;12;M L Yeung;59;Australia;4;TP Yung;72,46;5;12;88;17;Handicap;25510;8661;6690
20.11.2019;Happy Valley;2;1200;Gress;967000;12;H T Mo;59;Australia;4;TP Yung;72,86;0;12;74;55;Handicap;25510;8657;6690
05.01.2020;Sha Tin;5;1200;Dirt;967000;6;M L Yeung;59;Australia;5;TP Yung;70,7;2;8;108;38;Handicap;25510;8661;6690
27.01.2020;Sha Tin;3;1400;Gress;967000;6;K H Chan;54;Australia;5;TP Yung;84,16;0;10;92;81;Handicap;25510;8875;6690
19.02.2020;Sha Tin;4;1200;Dirt;967000;2;M L Yeung;58;Australia;5;TP Yung;69,61;2;5;114;26;Handicap;25510;8661;6690
14.03.2020;Sha Tin;3;1000;Gress;967000;4;K C Leung;57;Australia;5;TP Yung;57,41;0;7;110;145;Handicap;25510;8656;6690
12.04.2020;Sha Tin;4;1200;Gress;967000;7;K C Leung;56;Australia;5;TP Yung;70,03;1;5;109;100;Handicap;25510;8656;6690
29.04.2020;Happy Valley;4;1200;Gress;967000;4;K C Leung;55;Australia;5;TP Yung;70,77;2;8;102;11;Handicap;25510;8656;6690
27.05.2020;Sha Tin;1;1200;Dirt;967000;6;Z Purton;55;Australia;5;TP Yung;68,52;0;1;120;3,9;Handicap;25510;8650;6690
01.01.2019;Sha Tin;4;1200;Gress;920000;4;Joao Moreira;57;Australia;5;J Size;69,88;2;1;119;2,5;Handicap;25511;8443;6650
20.01.2019;Sha Tin;4;1200;Gress;920000;11;Joao Moreira;58;Australia;5;J Size;69,54;0;1;124;2,4;Handicap;25511;8443;6650
07.02.2019;Sha Tin;7;1200;Gress;1380000;11;Joao Moreira;55;Australia;5;J Size;69,46;3;1;131;1,8;Handicap;25511;8443;6650
24.02.2019;Sha Tin;9;1200;Gress;1380000;5;Z Purton;59;Australia;5;J Size;69,49;1;1;132;1,2;Handicap;25511;8650;6650
17.03.2019;Sha Tin;7;1200;Gress;1950000;10;Joao Moreira;57;Australia;5;J Size;69,22;2;1;135;1,3;Handicap;25511;8443;6650
07.04.2019;Sha Tin;8;1200;Gress;1950000;2;Joao Moreira;57;Australia;5;J Size;68,45;1;2;139;1,5;Handicap;25511;8443;6650
28.04.2019;Sha Tin;10;1200;Gress;1950000;4;Joao Moreira;59;Australia;5;J Size;68,84;1;2;138;2;Handicap;25511;8443;6650
26.05.2019;Sha Tin;6;1200;Gress;3250000;10;Joao Moreira;53;Australia;5;J Size;69,16;2;4;133;1,9;Handicap;25511;8443;6650
01.10.2019;Sha Tin;3;1000;Gress;3250000;1;Joao Moreira;52;Australia;5;J Size;55,16;0;1;138;2,4;Handicap;25511;8443;6650
20.10.2019;Sha Tin;3;1200;Gress;4250000;3;Joao Moreira;54;Australia;5;J Size;68,85;1;2;138;2,3;Handicap;25511;8443;6650
17.11.2019;Sha Tin;8;1200;Gress;4250000;14;C Y Ho;56;Australia;5;J Size;68,16;2;4;142;30;Non-handicap;25511;8659;6650
08.12.2019;Sha Tin;5;1200;Gress;20000000;5;C Y Ho;57;Australia;5;J Size;68,32;1;5;145;23;Non-handicap;25511;8659;6650
19.01.2020;Sha Tin;7;1200;Gress;10000000;6;Z Purton;57;Australia;6;J Size;68,97;2;6;140;8,5;Non-handicap;25511;8650;6650
08.03.2020;Sha Tin;4;1200;Gress;2800000;1;C Schofield;59;Australia;6;J Size;69,03;2;6;136;19;Handicap;25511;8655;6650
05.04.2020;Sha Tin;7;1200;Gress;4250000;6;C Schofield;56;Australia;6;J Size;70,15;3;7;134;46;Non-handicap;25511;8655;6650
26.04.2020;Sha Tin;5;1200;Gress;18000000;6;C Schofield;57;Australia;6;J Size;68,9;1;9;132;85;Non-handicap;25511;8655;6650
01.01.2019;Sha Tin;5;1400;Gress;920000;8;C Y Ho;57;Great Britain;4;KL Man;84,01;1;12;102;99;Handicap;25512;8659;6693
02.02.2019;Sha Tin;5;1400;Gress;920000;3;N Callan;60;Great Britain;4;KL Man;83,79;2;12;111;99;Handicap;25512;8651;6693
17.03.2019;Sha Tin;4;1600;Gress;920000;8;K C Leung;58;Great Britain;4;KL Man;99,02;1;13;81;28;Handicap;25512;8656;6693
22.04.2019;Sha Tin;6;1800;Gress;920000;10;H T Mo;55;Great Britain;4;KL Man;112,68;0;14;75;243;Handicap;25512;8657;6693
18.05.2019;Sha Tin;6;1400;Gress;920000;11;U Rispoli;55;Great Britain;4;KL Man;86,82;2;14;59;339;Handicap;25512;8662;6693
01.01.2019;Sha Tin;5;1400;Gress;920000;3;A Badel;56;New Zealand;5;WY So;83,66;1;10;105;36;Handicap;25513;8665;6683
07.02.2019;Sha Tin;6;1400;Gress;920000;12;M F Poon;57;New Zealand;5;WY So;84,97;4;14;95;99;Handicap;25513;8658;6683
13.03.2019;Happy Valley;2;1200;Gress;920000;11;Martin Harley;56;New Zealand;5;WY So;70,77;2;11;103;17;Handicap;25513;8486;6683
10.04.2019;Happy Valley;5;1200;Gress;920000;12;M F Poon;54;New Zealand;5;WY So;71,62;0;12;92;208;Handicap;25513;8658;6683
01.05.2019;Happy Valley;1;1000;Gress;920000;6;T H So;52;New Zealand;5;WY So;57,83;0;7;102;101;Handicap;25513;8667;6683
15.05.2019;Happy Valley;1;1000;Gress;920000;11;K C Ng;51;New Zealand;5;WY So;58,25;0;8;95;157;Handicap;25513;8669;6683
10.07.2019;Happy Valley;2;1650;Gress;690000;10;K C Leung;60;New Zealand;5;WY So;101,95;0;8;99;16;Handicap;25513;8656;6683
01.09.2019;Sha Tin;1;1600;Gress;725000;7;Joao Moreira;59;New Zealand;5;WY So;95,5;0;2;109;4,9;Handicap;25513;8443;6683
15.09.2019;Sha Tin;3;1600;Gress;725000;10;Joao Moreira;59;New Zealand;5;WY So;94,64;0;3;112;2,8;Handicap;25513;8443;6683
06.10.2019;Sha Tin;1;1800;Gress;725000;2;Z Purton;59;New Zealand;5;WY So;108,45;0;5;109;2,4;Handicap;25513;8650;6683
27.10.2019;Sha Tin;3;1650;Dirt;725000;2;Z Purton;59;New Zealand;5;WY So;101,09;3;6;105;3,6;Handicap;25513;8650;6683
09.11.2019;Sha Tin;2;1800;Gress;725000;8;Z Purton;59;New Zealand;5;WY So;108,07;2;2;112;4,3;Handicap;25513;8650;6683
27.11.2019;Happy Valley;3;1800;Gress;725000;11;N Callan;59;New Zealand;5;WY So;111,41;2;7;103;13;Handicap;25513;8651;6683
21.12.2019;Sha Tin;1;1600;Gress;725000;4;Z Purton;59;New Zealand;5;WY So;96,73;2;3;112;2,9;Handicap;25513;8650;6683
01.01.2020;Sha Tin;2;1800;Gress;725000;3;M F Poon;56;New Zealand;6;WY So;109,63;1;8;102;15;Handicap;25513;8658;6683
01.03.2020;Sha Tin;2;1600;Gress;725000;2;Z Purton;59;New Zealand;6;WY So;95,07;1;1;113;2,9;Handicap;25513;8650;6683
29.03.2020;Sha Tin;6;1400;Gress;967000;6;M F Poon;51;New Zealand;6;WY So;83,16;0;5;106;38;Handicap;25513;8658;6683
22.04.2020;Happy Valley;4;1650;Gress;967000;4;M F Poon;51;New Zealand;6;WY So;100,23;2;4;111;8,4;Handicap;25513;8658;6683
06.05.2020;Happy Valley;4;1650;Gress;967000;12;M Chadwick;52;New Zealand;6;WY So;102,7;6;12;89;37;Handicap;25513;8663;6683
01.01.2019;Sha Tin;5;1400;Gress;920000;13;M Chadwick;56;New Zealand;4;R Gibson;83,99;3;11;105;99;Handicap;25514;8663;6694
